region,datetime,latency_ms
IN-NR,2024-03-17 13:00:00,264.55
IN-NR,2024-03-17 14:00:00,414.54
IN-NR,2024-03-17 15:00:00,449.77
IN-NR,2024-03-17 16:00:00,560.22
IN-NR,2024-03-17 17:00:00,300.57
IN-NR,2024-03-17 18:00:00,350.85
IN-NR,2024-03-17 19:00:00,282.1
IN-NR,2024-03-17 20:00:00,185.59
IN-NR,2024-03-17 21:00:00,189.62
IN-NR,2024-03-17 22:00:00,402.98
IN-NR,2024-03-17 23:00:00,130.49
IN-NR,2024-03-18 00:00:00,330.16
IN-NR,2024-03-18 01:00:00,303.7
IN-NR,2024-03-18 02:00:00,194.55
IN-NR,2024-03-18 03:00:00,290.66
IN-NR,2024-03-18 04:00:00,263.95
IN-NR,2024-03-18 05:00:00,269.72
IN-NR,2024-03-18 06:00:00,149.68
IN-NR,2024-03-18 07:00:00,220.33
IN-NR,2024-03-18 08:00:00,393.87
IN-NR,2024-03-18 09:00:00,202.27
IN-NR,2024-03-18 10:00:00,167.25
IN-NR,2024-03-18 11:00:00,302.36
IN-NR,2024-03-18 12:00:00,392.76
IN-NR,2024-03-18 13:00:00,374.82
IN-NR,2024-03-18 14:00:00,429.25
IN-NR,2024-03-18 15:00:00,273.47
IN-NR,2024-03-18 16:00:00,184.86
IN-NR,2024-03-18 17:00:00,400.0
IN-NR,2024-03-18 18:00:00,368.99
IN-NR,2024-03-18 19:00:00,412.51
IN-NR,2024-03-18 20:00:00,431.73
IN-NR,2024-03-18 21:00:00,342.15
IN-NR,2024-03-18 22:00:00,350.11
IN-NR,2024-03-18 23:00:00,269.45
IN-NR,2024-03-19 00:00:00,208.1
IN-NR,2024-03-19 01:00:00,345.83
IN-NR,2024-03-19 02:00:00,293.18
IN-NR,2024-03-19 03:00:00,297.59
IN-NR,2024-03-19 04:00:00,358.62
IN-NR,2024-03-19 05:00:00,436.5
IN-NR,2024-03-19 06:00:00,221.21
IN-NR,2024-03-19 07:00:00,350.08
IN-NR,2024-03-19 08:00:00,283.61
IN-NR,2024-03-19 09:00:00,169.91
IN-NR,2024-03-19 10:00:00,435.5
IN-NR,2024-03-19 11:00:00,227.73
IN-NR,2024-03-19 12:00:00,273.27
IN-NR,2024-03-19 13:00:00,261.89
IN-NR,2024-03-19 14:00:00,222.81
IN-NR,2024-03-19 15:00:00,290.8
IN-NR,2024-03-19 16:00:00,313.6
IN-NR,2024-03-19 17:00:00,313.29
IN-NR,2024-03-19 18:00:00,215.77
IN-NR,2024-03-19 19:00:00,246.98
IN-NR,2024-03-19 20:00:00,254.89
IN-NR,2024-03-19 21:00:00,206.85
IN-NR,2024-03-19 22:00:00,242.73
IN-NR,2024-03-19 23:00:00,239.71
IN-NR,2024-03-20 00:00:00,428.74
IN-NR,2024-03-20 01:00:00,344.26
IN-NR,2024-03-20 02:00:00,449.5
IN-NR,2024-03-20 03:00:00,459.61
IN-NR,2024-03-20 04:00:00,310.42
IN-NR,2024-03-20 05:00:00,430.37
IN-NR,2024-03-20 06:00:00,351.47
IN-NR,2024-03-20 07:00:00,249.12
IN-NR,2024-03-20 08:00:00,320.05
IN-NR,2024-03-20 09:00:00,195.99
IN-NR,2024-03-20 10:00:00,421.36
IN-NR,2024-03-20 11:00:00,309.93
IN-NR,2024-03-20 12:00:00,372.65
IN-NR,2024-03-20 13:00:00,297.06
IN-NR,2024-03-20 14:00:00,202.08
IN-NR,2024-03-20 15:00:00,108.07
IN-NR,2024-03-20 16:00:00,180.48
IN-NR,2024-03-20 17:00:00,369.6
IN-NR,2024-03-20 18:00:00,297.6
IN-NR,2024-03-20 19:00:00,330.53
IN-NR,2024-03-20 20:00:00,277.02
IN-NR,2024-03-20 21:00:00,284.43
IN-NR,2024-03-20 22:00:00,212.89
IN-NR,2024-03-20 23:00:00,315.96
IN-NR,2024-03-21 00:00:00,338.23
IN-NR,2024-03-21 01:00:00,242.11
IN-NR,2024-03-21 02:00:00,245.28
IN-NR,2024-03-21 03:00:00,274.2
IN-NR,2024-03-21 04:00:00,333.11
IN-NR,2024-03-21 05:00:00,141.01
IN-NR,2024-03-21 06:00:00,338.68
IN-NR,2024-03-21 07:00:00,369.73
IN-NR,2024-03-21 08:00:00,208.1
IN-NR,2024-03-21 09:00:00,219.44
IN-NR,2024-03-21 10:00:00,370.77
IN-NR,2024-03-21 11:00:00,276.24
IN-NR,2024-03-21 12:00:00,75.96
IN-NR,2024-03-21 13:00:00,348.16
IN-NR,2024-03-21 14:00:00,109.22
IN-NR,2024-03-21 15:00:00,438.19
IN-NR,2024-03-21 16:00:00,204.94
IN-NR,2024-03-21 17:00:00,285.24
IN-NR,2024-03-21 18:00:00,186.88
IN-NR,2024-03-21 19:00:00,274.99
IN-NR,2024-03-21 20:00:00,225.59
IN-NR,2024-03-21 21:00:00,284.46
IN-NR,2024-03-21 22:00:00,480.29
IN-NR,2024-03-21 23:00:00,351.9
IN-NR,2024-03-22 00:00:00,347.99
IN-NR,2024-03-22 01:00:00,328.55
IN-NR,2024-03-22 02:00:00,361.14
IN-NR,2024-03-22 03:00:00,482.87
IN-NR,2024-03-22 04:00:00,297.58
IN-NR,2024-03-22 05:00:00,397.06
IN-NR,2024-03-22 06:00:00,193.46
IN-NR,2024-03-22 07:00:00,264.52
IN-NR,2024-03-22 08:00:00,286.53
IN-NR,2024-03-22 09:00:00,398.42
IN-NR,2024-03-22 10:00:00,177.69
IN-NR,2024-03-22 11:00:00,456.03
IN-NR,2024-03-22 12:00:00,250.57
IN-NR,2024-03-22 13:00:00,230.52
IN-NR,2024-03-22 14:00:00,197.56
IN-NR,2024-03-22 15:00:00,116.07
IN-NR,2024-03-22 16:00:00,242.26
IN-NR,2024-03-22 17:00:00,366.29
IN-NR,2024-03-22 18:00:00,221.85
IN-NR,2024-03-22 19:00:00,289.08
IN-NR,2024-03-22 20:00:00,360.04
IN-NR,2024-03-22 21:00:00,282.35
IN-NR,2024-03-22 22:00:00,382.97
IN-NR,2024-03-22 23:00:00,480.46
IN-NR,2024-03-23 00:00:00,394.05
IN-NR,2024-03-23 01:00:00,470.41
IN-NR,2024-03-23 02:00:00,417.82
IN-NR,2024-03-23 03:00:00,375.58
IN-NR,2024-03-23 04:00:00,277.73
IN-NR,2024-03-23 05:00:00,281.58
IN-NR,2024-03-23 06:00:00,291.19
IN-NR,2024-03-23 07:00:00,177.58
IN-NR,2024-03-23 08:00:00,340.12
IN-NR,2024-03-23 09:00:00,375.47
IN-NR,2024-03-23 10:00:00,207.15
IN-NR,2024-03-23 11:00:00,177.84
IN-NR,2024-03-23 12:00:00,354.76
IN-NR,2024-03-23 13:00:00,336.25
IN-NR,2024-03-23 14:00:00,117.55
IN-NR,2024-03-23 15:00:00,286.21
IN-NR,2024-03-23 16:00:00,337.5
IN-NR,2024-03-23 17:00:00,334.28
IN-NR,2024-03-23 18:00:00,259.99
IN-NR,2024-03-23 19:00:00,320.01
IN-NR,2024-03-23 20:00:00,333.05
IN-NR,2024-03-23 21:00:00,348.76
IN-NR,2024-03-23 22:00:00,317.0
IN-NR,2024-03-23 23:00:00,298.02
IN-NR,2024-03-24 00:00:00,238.23
IN-NR,2024-03-24 01:00:00,391.51
IN-NR,2024-03-24 02:00:00,150.1
IN-NR,2024-03-24 03:00:00,246.38
IN-NR,2024-03-24 04:00:00,310.3
IN-NR,2024-03-24 05:00:00,412.35
IN-NR,2024-03-24 06:00:00,239.54
IN-NR,2024-03-24 07:00:00,265.21
IN-NR,2024-03-24 08:00:00,342.48
IN-NR,2024-03-24 09:00:00,145.35
IN-NR,2024-03-24 10:00:00,178.49
IN-NR,2024-03-24 11:00:00,530.52
IN-NR,2024-03-24 12:00:00,422.5
IN-NR,2024-03-24 13:00:00,284.52
IN-NR,2024-03-24 14:00:00,307.84
IN-NR,2024-03-24 15:00:00,389.79
IN-NR,2024-03-24 16:00:00,374.24
IN-NR,2024-03-24 17:00:00,295.23
IN-NR,2024-03-24 18:00:00,217.39
IN-NR,2024-03-24 19:00:00,403.13
IN-NR,2024-03-24 20:00:00,256.67
IN-NR,2024-03-24 21:00:00,342.66
IN-NR,2024-03-24 22:00:00,310.41
IN-NR,2024-03-24 23:00:00,404.95
IN-NR,2024-03-25 00:00:00,494.1
IN-NR,2024-03-25 01:00:00,221.63
IN-NR,2024-03-25 02:00:00,224.74
IN-NR,2024-03-25 03:00:00,352.39
IN-NR,2024-03-25 04:00:00,288.44
IN-NR,2024-03-25 05:00:00,326.62
IN-NR,2024-03-25 06:00:00,190.26
IN-NR,2024-03-25 07:00:00,205.18
IN-NR,2024-03-25 08:00:00,322.97
IN-NR,2024-03-25 09:00:00,308.22
IN-NR,2024-03-25 10:00:00,273.95
IN-NR,2024-03-25 11:00:00,200.73
IN-NR,2024-03-25 12:00:00,423.22
IN-NR,2024-03-25 13:00:00,214.36
IN-NR,2024-03-25 14:00:00,355.9
IN-NR,2024-03-25 15:00:00,225.7
IN-NR,2024-03-25 16:00:00,511.29
IN-NR,2024-03-25 17:00:00,224.13
IN-NR,2024-03-25 18:00:00,290.53
IN-NR,2024-03-25 19:00:00,250.81
IN-NR,2024-03-25 20:00:00,121.99
IN-NR,2024-03-25 21:00:00,361.88
IN-NR,2024-03-25 22:00:00,338.09
IN-NR,2024-03-25 23:00:00,272.31
IN-NR,2024-03-26 00:00:00,303.67
IN-NR,2024-03-26 01:00:00,254.72
IN-NR,2024-03-26 02:00:00,367.59
IN-NR,2024-03-26 03:00:00,315.15
IN-NR,2024-03-26 04:00:00,277.55
IN-NR,2024-03-26 05:00:00,320.32
IN-NR,2024-03-26 06:00:00,275.65
IN-NR,2024-03-26 07:00:00,261.96
IN-NR,2024-03-26 08:00:00,308.84
IN-NR,2024-03-26 09:00:00,282.45
IN-NR,2024-03-26 10:00:00,418.02
IN-NR,2024-03-26 11:00:00,406.15
IN-NR,2024-03-26 12:00:00,269.19
IN-NR,2024-03-26 13:00:00,304.53
IN-NR,2024-03-26 14:00:00,143.42
IN-NR,2024-03-26 15:00:00,338.9
IN-NR,2024-03-26 16:00:00,305.8
IN-NR,2024-03-26 17:00:00,285.4
IN-NR,2024-03-26 18:00:00,362.47
IN-NR,2024-03-26 19:00:00,296.28
IN-NR,2024-03-26 20:00:00,311.27
IN-NR,2024-03-26 21:00:00,222.99
IN-NR,2024-03-26 22:00:00,281.45
IN-NR,2024-03-26 23:00:00,402.83
IN-NR,2024-03-27 00:00:00,243.89
IN-NR,2024-03-27 01:00:00,325.17
IN-NR,2024-03-27 02:00:00,268.05
IN-NR,2024-03-27 03:00:00,299.85
IN-NR,2024-03-27 04:00:00,341.73
IN-NR,2024-03-27 05:00:00,182.35
IN-NR,2024-03-27 06:00:00,430.81
IN-NR,2024-03-27 07:00:00,219.51
IN-NR,2024-03-27 08:00:00,325.07
IN-NR,2024-03-27 09:00:00,295.24
IN-NR,2024-03-27 10:00:00,331.58
IN-NR,2024-03-27 11:00:00,346.13
IN-NR,2024-03-27 12:00:00,316.8
IN-NR,2024-03-27 13:00:00,282.38
IN-NR,2024-03-27 14:00:00,327.52
IN-NR,2024-03-27 15:00:00,173.01
IN-NR,2024-03-27 16:00:00,307.21
IN-NR,2024-03-27 17:00:00,351.94
IN-NR,2024-03-27 18:00:00,344.86
IN-NR,2024-03-27 19:00:00,283.51
IN-NR,2024-03-27 20:00:00,309.51
IN-NR,2024-03-27 21:00:00,330.05
IN-NR,2024-03-27 22:00:00,308.89
IN-NR,2024-03-27 23:00:00,333.99
IN-NR,2024-03-28 00:00:00,258.02
IN-NR,2024-03-28 01:00:00,224.28
IN-NR,2024-03-28 02:00:00,277.3
IN-NR,2024-03-28 03:00:00,431.65
IN-NR,2024-03-28 04:00:00,239.84
IN-NR,2024-03-28 05:00:00,267.85
IN-NR,2024-03-28 06:00:00,438.11
IN-NR,2024-03-28 07:00:00,437.93
IN-NR,2024-03-28 08:00:00,444.24
IN-NR,2024-03-28 09:00:00,324.51
IN-NR,2024-03-28 10:00:00,227.09
IN-NR,2024-03-28 11:00:00,320.51
IN-NR,2024-03-28 12:00:00,404.25
IN-NR,2024-03-28 13:00:00,270.61
IN-NR,2024-03-28 14:00:00,287.72
IN-NR,2024-03-28 15:00:00,395.14
IN-NR,2024-03-28 16:00:00,410.68
IN-NR,2024-03-28 17:00:00,411.06
IN-NR,2024-03-28 18:00:00,314.85
IN-NR,2024-03-28 19:00:00,400.49
IN-NR,2024-03-28 20:00:00,251.95
IN-NR,2024-03-28 21:00:00,266.05
IN-NR,2024-03-28 22:00:00,251.49
IN-NR,2024-03-28 23:00:00,141.4
IN-NR,2024-03-29 00:00:00,235.16
IN-NR,2024-03-29 01:00:00,396.11
IN-NR,2024-03-29 02:00:00,231.61
IN-NR,2024-03-29 03:00:00,208.67
IN-NR,2024-03-29 04:00:00,504.71
IN-NR,2024-03-29 05:00:00,382.81
IN-NR,2024-03-29 06:00:00,282.9
IN-NR,2024-03-29 07:00:00,81.98
IN-NR,2024-03-29 08:00:00,340.57
IN-NR,2024-03-29 09:00:00,359.0
IN-NR,2024-03-29 10:00:00,290.75
IN-NR,2024-03-29 11:00:00,262.4
IN-NR,2024-03-29 12:00:00,318.42
IN-NR,2024-03-29 13:00:00,194.01
IN-NR,2024-03-29 14:00:00,445.4
IN-NR,2024-03-29 15:00:00,357.2
IN-NR,2024-03-29 16:00:00,272.57
IN-NR,2024-03-29 17:00:00,285.3
IN-NR,2024-03-29 18:00:00,317.79
IN-NR,2024-03-29 19:00:00,264.96
IN-NR,2024-03-29 20:00:00,309.61
IN-NR,2024-03-29 21:00:00,113.82
IN-NR,2024-03-29 22:00:00,390.57
IN-NR,2024-03-29 23:00:00,371.0
IN-NR,2024-03-30 00:00:00,141.44
IN-NR,2024-03-30 01:00:00,257.68
IN-NR,2024-03-30 02:00:00,226.24
IN-NR,2024-03-30 03:00:00,394.38
IN-NR,2024-03-30 04:00:00,296.36
IN-NR,2024-03-30 05:00:00,374.96
IN-NR,2024-03-30 06:00:00,379.55
IN-NR,2024-03-30 07:00:00,242.18
IN-NR,2024-03-30 08:00:00,228.03
IN-NR,2024-03-30 09:00:00,360.44
IN-NR,2024-03-30 10:00:00,379.45
IN-NR,2024-03-30 11:00:00,342.23
IN-NR,2024-03-30 12:00:00,356.44
IN-NR,2024-03-30 13:00:00,120.28
IN-NR,2024-03-30 14:00:00,251.23
IN-NR,2024-03-30 15:00:00,225.02
IN-NR,2024-03-30 16:00:00,432.48
IN-NR,2024-03-30 17:00:00,338.26
IN-NR,2024-03-30 18:00:00,218.76
IN-NR,2024-03-30 19:00:00,250.25
IN-NR,2024-03-30 20:00:00,308.15
IN-NR,2024-03-30 21:00:00,421.35
IN-NR,2024-03-30 22:00:00,321.95
IN-NR,2024-03-30 23:00:00,200.87
IN-NR,2024-03-31 00:00:00,244.02
IN-NR,2024-03-31 01:00:00,460.61
IN-NR,2024-03-31 02:00:00,267.75
IN-NR,2024-03-31 03:00:00,270.1
IN-NR,2024-03-31 04:00:00,219.85
IN-NR,2024-03-31 05:00:00,265.55
IN-NR,2024-03-31 06:00:00,497.71
IN-NR,2024-03-31 07:00:00,365.12
IN-NR,2024-03-31 08:00:00,392.2
IN-NR,2024-03-31 09:00:00,227.21
IN-NR,2024-03-31 10:00:00,334.35
IN-NR,2024-03-31 11:00:00,301.88
IN-NR,2024-03-31 12:00:00,327.09
IN-NR,2024-03-31 13:00:00,408.3
IN-NR,2024-03-31 14:00:00,265.72
IN-NR,2024-03-31 15:00:00,211.92
IN-NR,2024-03-31 16:00:00,188.01
IN-NR,2024-03-31 17:00:00,211.85
IN-NR,2024-03-31 18:00:00,431.29
IN-NR,2024-03-31 19:00:00,345.53
IN-NR,2024-03-31 20:00:00,341.33
IN-NR,2024-03-31 21:00:00,270.32
IN-NR,2024-03-31 22:00:00,207.37
IN-NR,2024-03-31 23:00:00,223.05
IN-NR,2024-04-01 00:00:00,193.68
IN-NR,2024-04-01 01:00:00,200.25
IN-NR,2024-04-01 02:00:00,310.42
IN-NR,2024-04-01 03:00:00,359.21
IN-NR,2024-04-01 04:00:00,202.3
IN-NR,2024-04-01 05:00:00,209.99
IN-NR,2024-04-01 06:00:00,293.09
IN-NR,2024-04-01 07:00:00,155.43
IN-NR,2024-04-01 08:00:00,219.57
IN-NR,2024-04-01 09:00:00,292.03
IN-NR,2024-04-01 10:00:00,407.48
IN-NR,2024-04-01 11:00:00,295.21
IN-NR,2024-04-01 12:00:00,230.92
IN-NR,2024-04-01 13:00:00,354.85
IN-NR,2024-04-01 14:00:00,281.05
IN-NR,2024-04-01 15:00:00,280.91
IN-NR,2024-04-01 16:00:00,301.87
IN-NR,2024-04-01 17:00:00,307.11
IN-NR,2024-04-01 18:00:00,339.75
IN-NR,2024-04-01 19:00:00,252.8
IN-NR,2024-04-01 20:00:00,203.12
IN-NR,2024-04-01 21:00:00,254.22
IN-NR,2024-04-01 22:00:00,250.74
IN-NR,2024-04-01 23:00:00,355.11
IN-NR,2024-04-02 00:00:00,512.46
IN-NR,2024-04-02 01:00:00,402.54
IN-NR,2024-04-02 02:00:00,257.51
IN-NR,2024-04-02 03:00:00,307.0
IN-NR,2024-04-02 04:00:00,273.43
IN-NR,2024-04-02 05:00:00,405.92
IN-NR,2024-04-02 06:00:00,207.52
IN-NR,2024-04-02 07:00:00,209.6
IN-NR,2024-04-02 08:00:00,265.57
IN-NR,2024-04-02 09:00:00,281.61
IN-NR,2024-04-02 10:00:00,359.32
IN-NR,2024-04-02 11:00:00,228.89
IN-NR,2024-04-02 12:00:00,381.42
IN-NR,2024-04-02 13:00:00,464.57
IN-NR,2024-04-02 14:00:00,398.67
IN-NR,2024-04-02 15:00:00,435.63
IN-NR,2024-04-02 16:00:00,322.47
IN-NR,2024-04-02 17:00:00,286.35
IN-NR,2024-04-02 18:00:00,277.51
IN-NR,2024-04-02 19:00:00,213.07
IN-NR,2024-04-02 20:00:00,318.53
IN-NR,2024-04-02 21:00:00,64.13
IN-NR,2024-04-02 22:00:00,467.86
IN-NR,2024-04-02 23:00:00,306.53
IN-NR,2024-04-03 00:00:00,363.61
IN-NR,2024-04-03 01:00:00,195.07
IN-NR,2024-04-03 02:00:00,368.08
IN-NR,2024-04-03 03:00:00,216.34
IN-NR,2024-04-03 04:00:00,241.48
IN-NR,2024-04-03 05:00:00,198.36
IN-NR,2024-04-03 06:00:00,330.52
IN-NR,2024-04-03 07:00:00,177.83
IN-NR,2024-04-03 08:00:00,242.63
IN-NR,2024-04-03 09:00:00,228.1
IN-NR,2024-04-03 10:00:00,254.29
IN-NR,2024-04-03 11:00:00,443.42
IN-NR,2024-04-03 12:00:00,330.44
IN-NR,2024-04-03 13:00:00,402.53
IN-NR,2024-04-03 14:00:00,293.26
IN-NR,2024-04-03 15:00:00,346.27
IN-NR,2024-04-03 16:00:00,52.16
IN-NR,2024-04-03 17:00:00,176.25
IN-NR,2024-04-03 18:00:00,393.47
IN-NR,2024-04-03 19:00:00,309.85
IN-NR,2024-04-03 20:00:00,370.36
IN-NR,2024-04-03 21:00:00,481.61
IN-NR,2024-04-03 22:00:00,205.0
IN-NR,2024-04-03 23:00:00,278.62
IN-NR,2024-04-04 00:00:00,249.57
IN-NR,2024-04-04 01:00:00,234.74
IN-NR,2024-04-04 02:00:00,326.0
IN-NR,2024-04-04 03:00:00,273.22
IN-NR,2024-04-04 04:00:00,134.29
IN-NR,2024-04-04 05:00:00,293.61
IN-NR,2024-04-04 06:00:00,390.25
IN-NR,2024-04-04 07:00:00,277.31
IN-NR,2024-04-04 08:00:00,371.19
IN-NR,2024-04-04 09:00:00,83.36
IN-NR,2024-04-04 10:00:00,266.18
IN-NR,2024-04-04 11:00:00,314.7
IN-NR,2024-04-04 12:00:00,199.08
IN-NR,2024-04-04 13:00:00,166.78
IN-NR,2024-04-04 14:00:00,431.74
IN-NR,2024-04-04 15:00:00,211.24
IN-NR,2024-04-04 16:00:00,281.11
IN-NR,2024-04-04 17:00:00,338.21
IN-NR,2024-04-04 18:00:00,339.91
IN-NR,2024-04-04 19:00:00,271.24
IN-NR,2024-04-04 20:00:00,366.55
IN-NR,2024-04-04 21:00:00,369.16
IN-NR,2024-04-04 22:00:00,309.39
IN-NR,2024-04-04 23:00:00,284.95
IN-NR,2024-04-05 00:00:00,365.91
IN-NR,2024-04-05 01:00:00,308.23
IN-NR,2024-04-05 02:00:00,388.39
IN-NR,2024-04-05 03:00:00,136.57
IN-NR,2024-04-05 04:00:00,302.92
IN-NR,2024-04-05 05:00:00,273.62
IN-NR,2024-04-05 06:00:00,181.38
IN-NR,2024-04-05 07:00:00,124.3
IN-NR,2024-04-05 08:00:00,398.14
IN-NR,2024-04-05 09:00:00,317.63
IN-NR,2024-04-05 10:00:00,413.77
IN-NR,2024-04-05 11:00:00,419.15
IN-NR,2024-04-05 12:00:00,351.91
IN-NR,2024-04-05 13:00:00,370.11
IN-NR,2024-04-05 14:00:00,204.28
IN-NR,2024-04-05 15:00:00,335.3
IN-NR,2024-04-05 16:00:00,227.5
IN-NR,2024-04-05 17:00:00,242.79
IN-NR,2024-04-05 18:00:00,182.78
IN-NR,2024-04-05 19:00:00,325.07
IN-NR,2024-04-05 20:00:00,151.79
IN-NR,2024-04-05 21:00:00,316.91
IN-NR,2024-04-05 22:00:00,337.54
IN-NR,2024-04-05 23:00:00,226.83
IN-NR,2024-04-06 00:00:00,211.67
IN-NR,2024-04-06 01:00:00,188.05
IN-NR,2024-04-06 02:00:00,249.32
IN-NR,2024-04-06 03:00:00,281.2
IN-NR,2024-04-06 04:00:00,325.27
IN-NR,2024-04-06 05:00:00,355.35
IN-NR,2024-04-06 06:00:00,353.53
IN-NR,2024-04-06 07:00:00,291.3
IN-NR,2024-04-06 08:00:00,435.57
IN-NR,2024-04-06 09:00:00,301.5
IN-NR,2024-04-06 10:00:00,332.27
IN-NR,2024-04-06 11:00:00,146.47
IN-NR,2024-04-06 12:00:00,336.16
IN-NR,2024-04-06 13:00:00,258.72
IN-NR,2024-04-06 14:00:00,282.18
IN-NR,2024-04-06 15:00:00,270.11
IN-NR,2024-04-06 16:00:00,262.14
IN-NR,2024-04-06 17:00:00,277.37
IN-NR,2024-04-06 18:00:00,268.19
IN-NR,2024-04-06 19:00:00,265.67
IN-NR,2024-04-06 20:00:00,220.29
IN-NR,2024-04-06 21:00:00,420.81
IN-NR,2024-04-06 22:00:00,304.18
IN-NR,2024-04-06 23:00:00,338.96
IN-NR,2024-04-07 00:00:00,357.33
IN-NR,2024-04-07 01:00:00,336.91
IN-NR,2024-04-07 02:00:00,438.72
IN-NR,2024-04-07 03:00:00,225.33
IN-NR,2024-04-07 04:00:00,338.31
IN-NR,2024-04-07 05:00:00,425.33
IN-NR,2024-04-07 06:00:00,457.24
IN-NR,2024-04-07 07:00:00,331.2
IN-NR,2024-04-07 08:00:00,236.69
IN-NR,2024-04-07 09:00:00,422.02
IN-NR,2024-04-07 10:00:00,245.74
IN-NR,2024-04-07 11:00:00,349.4
IN-NR,2024-04-07 12:00:00,276.88
IN-NR,2024-04-07 13:00:00,436.67
IN-NR,2024-04-07 14:00:00,301.5
IN-NR,2024-04-07 15:00:00,262.57
IN-NR,2024-04-07 16:00:00,410.3
IN-NR,2024-04-07 17:00:00,348.98
IN-NR,2024-04-07 18:00:00,290.27
IN-NR,2024-04-07 19:00:00,282.74
IN-NR,2024-04-07 20:00:00,233.9
IN-NR,2024-04-07 21:00:00,234.7
IN-NR,2024-04-07 22:00:00,357.51
IN-NR,2024-04-07 23:00:00,349.97
IN-NR,2024-04-08 00:00:00,325.1
IN-NR,2024-04-08 01:00:00,311.3
IN-NR,2024-04-08 02:00:00,264.27
IN-NR,2024-04-08 03:00:00,311.74
IN-NR,2024-04-08 04:00:00,188.46
IN-NR,2024-04-08 05:00:00,336.21
IN-NR,2024-04-08 06:00:00,286.75
IN-NR,2024-04-08 07:00:00,341.62
IN-NR,2024-04-08 08:00:00,329.09
IN-NR,2024-04-08 09:00:00,395.46
IN-NR,2024-04-08 10:00:00,162.18
IN-NR,2024-04-08 11:00:00,281.92
IN-NR,2024-04-08 12:00:00,282.1
IN-NR,2024-04-08 13:00:00,190.71
IN-NR,2024-04-08 14:00:00,377.44
IN-NR,2024-04-08 15:00:00,353.72
IN-NR,2024-04-08 16:00:00,331.2
IN-NR,2024-04-08 17:00:00,500.46
IN-NR,2024-04-08 18:00:00,189.94
IN-NR,2024-04-08 19:00:00,321.23
IN-NR,2024-04-08 20:00:00,283.4
IN-NR,2024-04-08 21:00:00,418.09
IN-NR,2024-04-08 22:00:00,378.68
IN-NR,2024-04-08 23:00:00,236.21
IN-NR,2024-04-09 00:00:00,285.52
IN-NR,2024-04-09 01:00:00,316.22
IN-NR,2024-04-09 02:00:00,371.7
IN-NR,2024-04-09 03:00:00,320.21
IN-NR,2024-04-09 04:00:00,336.36
IN-NR,2024-04-09 05:00:00,284.14
IN-NR,2024-04-09 06:00:00,247.35
IN-NR,2024-04-09 07:00:00,318.09
IN-NR,2024-04-09 08:00:00,365.66
IN-NR,2024-04-09 09:00:00,419.9
IN-NR,2024-04-09 10:00:00,279.37
IN-NR,2024-04-09 11:00:00,215.69
IN-NR,2024-04-09 12:00:00,266.73
IN-NR,2024-04-09 13:00:00,213.12
IN-NR,2024-04-09 14:00:00,294.44
IN-NR,2024-04-09 15:00:00,288.49
IN-NR,2024-04-09 16:00:00,236.87
IN-NR,2024-04-09 17:00:00,217.21
IN-NR,2024-04-09 18:00:00,262.83
IN-NR,2024-04-09 19:00:00,250.27
IN-NR,2024-04-09 20:00:00,155.33
IN-NR,2024-04-09 21:00:00,351.29
IN-NR,2024-04-09 22:00:00,294.66
IN-NR,2024-04-09 23:00:00,323.42
IN-NR,2024-04-10 00:00:00,292.36
IN-NR,2024-04-10 01:00:00,304.44
IN-NR,2024-04-10 02:00:00,123.91
IN-NR,2024-04-10 03:00:00,342.52
IN-NR,2024-04-10 04:00:00,308.66
IN-NR,2024-04-10 05:00:00,306.52
IN-NR,2024-04-10 06:00:00,262.38
IN-NR,2024-04-10 07:00:00,250.11
IN-NR,2024-04-10 08:00:00,285.77
IN-NR,2024-04-10 09:00:00,305.91
IN-NR,2024-04-10 10:00:00,392.62
IN-NR,2024-04-10 11:00:00,194.98
IN-NR,2024-04-10 12:00:00,300.81
IN-NR,2024-04-10 13:00:00,167.01
IN-NR,2024-04-10 14:00:00,334.42
IN-NR,2024-04-10 15:00:00,302.9
IN-NR,2024-04-10 16:00:00,138.71
IN-NR,2024-04-10 17:00:00,300.85
IN-NR,2024-04-10 18:00:00,497.4
IN-NR,2024-04-10 19:00:00,368.65
IN-NR,2024-04-10 20:00:00,286.24
IN-NR,2024-04-10 21:00:00,239.59
IN-NR,2024-04-10 22:00:00,208.33
IN-NR,2024-04-10 23:00:00,270.3
IN-NR,2024-04-11 00:00:00,219.2
IN-NR,2024-04-11 01:00:00,408.41
IN-NR,2024-04-11 02:00:00,200.98
IN-NR,2024-04-11 03:00:00,391.84
IN-NR,2024-04-11 04:00:00,220.71
IN-NR,2024-04-11 05:00:00,351.08
IN-NR,2024-04-11 06:00:00,202.65
IN-NR,2024-04-11 07:00:00,319.89
IN-NR,2024-04-11 08:00:00,356.81
IN-NR,2024-04-11 09:00:00,462.63
IN-NR,2024-04-11 10:00:00,295.83
IN-NR,2024-04-11 11:00:00,340.65
IN-NR,2024-04-11 12:00:00,343.32
IN-NR,2024-04-11 13:00:00,330.54
IN-NR,2024-04-11 14:00:00,385.38
IN-NR,2024-04-11 15:00:00,338.18
IN-NR,2024-04-11 16:00:00,260.68
IN-NR,2024-04-11 17:00:00,345.64
IN-NR,2024-04-11 18:00:00,321.6
IN-NR,2024-04-11 19:00:00,279.22
IN-NR,2024-04-11 20:00:00,278.15
